date,IS_t_pos,IS_t_neg,IS_t
2015-10-08,0.8108108108108109,0.16216216216216217,0.6486486486486487
2015-10-09,0.92,0.04,0.88
2015-10-12,0.7916666666666666,0.16666666666666666,0.625
2015-10-13,0.78125,0.1875,0.59375
2015-10-14,0.8490566037735849,0.11320754716981132,0.7358490566037735
2015-10-15,0.8611111111111112,0.1111111111111111,0.75
2015-10-16,0.7727272727272727,0.18181818181818182,0.5909090909090909
2015-10-19,0.8260869565217391,0.13043478260869565,0.6956521739130435
2015-10-20,0.9482758620689655,0.034482758620689655,0.9137931034482759
2015-10-21,0.8571428571428571,0.10714285714285714,0.75
2015-10-22,0.84,0.12,0.72
2015-10-23,0.6896551724137931,0.27586206896551724,0.41379310344827586
2015-10-26,0.8181818181818182,0.1590909090909091,0.6590909090909091
2015-10-27,0.7857142857142857,0.17857142857142858,0.6071428571428571
2015-10-28,0.7291666666666666,0.23958333333333334,0.4895833333333333
2015-10-29,0.9090909090909091,0.06818181818181818,0.8409090909090909
2015-10-30,0.9655172413793104,0.022988505747126436,0.9425287356321839
2015-11-02,0.7727272727272727,0.18181818181818182,0.5909090909090909
2015-11-03,0.7307692307692307,0.23076923076923078,0.5
2015-11-04,0.6538461538461539,0.2692307692307692,0.38461538461538464
2015-11-05,0.9393939393939394,0.030303030303030304,0.9090909090909091
2015-11-06,0.8260869565217391,0.08695652173913043,0.7391304347826086
2015-11-09,0.8,0.16,0.64
2015-11-10,0.7777777777777778,0.14814814814814814,0.6296296296296297
2015-11-11,0.7741935483870968,0.16129032258064516,0.6129032258064516
2015-11-12,0.8181818181818182,0.15151515151515152,0.6666666666666666
2015-11-13,0.8333333333333334,0.13333333333333333,0.7
2015-11-16,0.8611111111111112,0.1111111111111111,0.75
2015-11-17,0.8333333333333334,0.1388888888888889,0.6944444444444444
2015-11-18,0.9433962264150944,0.03773584905660377,0.9056603773584906
2015-11-19,0.9491525423728814,0.03389830508474576,0.9152542372881356
2015-11-20,0.9146341463414634,0.06097560975609756,0.8536585365853658
2015-11-23,0.8333333333333334,0.1388888888888889,0.6944444444444444
2015-11-24,0.8378378378378378,0.13513513513513514,0.7027027027027027
2015-11-25,0.7647058823529411,0.11764705882352941,0.6470588235294118
2015-11-26,0.9166666666666666,0.0,0.9166666666666666
2015-11-27,0.0,0.0,0.0
2015-11-30,0.5,0.25,0.25
2015-12-01,0.875,0.08333333333333333,0.7916666666666666
2015-12-02,0.8620689655172413,0.10344827586206896,0.7586206896551724
2015-12-03,0.8260869565217391,0.13043478260869565,0.6956521739130435
2015-12-04,0.9117647058823529,0.058823529411764705,0.8529411764705882
2015-12-07,0.625,0.125,0.5
2015-12-08,0.8235294117647058,0.11764705882352941,0.7058823529411765
2015-12-09,0.8076923076923077,0.15384615384615385,0.6538461538461539
2015-12-10,0.7777777777777778,0.18518518518518517,0.5925925925925926
2015-12-11,0.7647058823529411,0.17647058823529413,0.5882352941176471
2015-12-14,0.8064516129032258,0.16129032258064516,0.6451612903225806
2015-12-15,0.9444444444444444,0.0,0.9444444444444444
2015-12-16,0.0,0.0,0.0
2015-12-17,0.3333333333333333,0.3333333333333333,0.0
2015-12-18,0.0,0.0,0.0
2015-12-21,0.7352941176470589,0.20588235294117646,0.5294117647058824
2015-12-22,0.875,0.1,0.775
2015-12-23,0.78125,0.1875,0.59375
2015-12-24,0.631578947368421,0.2631578947368421,0.3684210526315789
2015-12-25,0.9,0.0,0.9
2015-12-28,0.8571428571428571,0.10714285714285714,0.75
2015-12-29,0.9230769230769231,0.038461538461538464,0.8846153846153846
2015-12-30,0.84375,0.125,0.71875
2015-12-31,0.8461538461538461,0.11538461538461539,0.7307692307692307
